respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
19339,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
19340,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19341,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
19342,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0
19343,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0
19344,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0
19345,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,1.1070803319349607,0.0,0.0,1.0,1.0,1.0,0.0,0.0
19346,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
19347,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0
19348,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
19349,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.9090633144070437,0.0,1.0,1.116388306953233,0.5074636563553756,0.0,0.0,9.0,2.0,0.0,0.0
19350,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
19351,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0
19352,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
19353,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2980329598640513,0.0,0.0,0.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19354,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,1.8797012751148785,0.0,0.0,1.1300031854393313,0.49099821494636847,0.30472593776456347,0.6204094092554542,9.0,0.0,3.0,3.0
19355,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0
19356,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
19357,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0
19358,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0
19359,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.273921167878383,0.0,0.0,5.0,5.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,1.0,1.0,0.0
19360,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,2.0,0.0,1.0,1.1633936647145524,0.0,0.28964479989037756,0.6161405905543837,1.0,1.0,1.0,2.0
19361,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0
19362,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
19363,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
19364,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
19365,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0
19366,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
19367,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,2.0,3.0
19368,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0
19369,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0
19370,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639911080878526,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,3.0
19371,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0
19372,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
19373,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
19374,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.2249666889680177,0.0,0.0,0.0,6.0,1.0,0.0,0.0
19375,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0
19376,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2740780372368605,1.0,0.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0
19377,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,1.195381350575237,0.0,0.0,0.0,7.0,1.0,0.0,0.0
19378,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0
19379,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,4.0,0.0,3.0,0.0,1.2135823032961208,0.0,1.0,0.0,1.0,2.0,0.0,0.0
19380,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
19381,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.28421224984222604,0.11613672300828792,0.1052018723504263,5.0,1.0,4.0,0.0,1.9135589801767072,0.0,1.0,1.1860613609721522,0.4148224955251572,0.25179263376694516,0.5749137954162236,9.0,2.0,1.0,0.0
19382,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.9493245152488972,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
19383,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
19384,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
19385,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0
19386,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19387,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,1.943361428240911,0.0,0.0,1.1920606699461913,0.0,0.0,0.0,1.0,1.0,3.0,2.0
19388,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0
19390,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0
19391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0
19392,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19393,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0
19394,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,2.0,1.0
19395,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0
19396,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0
19397,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
19398,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0
19399,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.24712107355863505,0.6259731026494875,3.0,2.0,2.0,0.0
19400,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0
19401,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19402,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
19403,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
19404,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,1.7910409982853213,0.0,0.0,1.1528192500393535,0.47619097329663873,0.24149810341910355,0.6511496301843558,6.0,1.0,1.0,1.0
19405,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.27031231703137065,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,2.0,1.0
19406,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0
19407,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0
19408,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0
19409,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
19410,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
19411,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,1.1454219663618923,0.0,0.2627379728295055,0.6387522954845708,5.0,0.0,2.0,0.0
19412,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,1.1436590761302228,0.0,0.0,1.0,1.0,1.0,0.0,0.0
19413,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
19414,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19415,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.1313341012161424,0.0,1.0,1.0,1.0,2.0,2.0,0.0
19416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,2.0,1.0,0.0
19417,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0
19418,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0
19419,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
19420,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0
19421,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,2.0
19422,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
19423,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0
19424,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
19425,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,2.0,0.0
19426,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
19427,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0
19428,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1814801060738151,0.11030133804823215,0.10964443408799628,5.0,2.0,2.0,2.0,1.857163498928966,3.0,0.0,1.1658872679836887,0.44092545523468857,0.3721242451696528,0.6572620202620533,1.0,1.0,1.0,3.0
19429,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0
19430,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
19431,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0
19432,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0
19433,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
19434,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
19435,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.21330578315270318,0.0458956565120332,0.10110048302479231,4.0,4.0,2.0,2.0,1.7728732681923487,0.0,0.0,1.2079722484755029,0.4082287448631901,0.3041807856303982,0.6391154887770428,9.0,0.0,1.0,0.0
19436,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,1.0,2.0,0.0
19437,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
19438,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,3.0,2.0
19439,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,1.1816481150939002,0.0,0.36078192642212775,1.0,0.0,0.0,2.0,0.0
19440,1.7451321525763852,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0,1.2053448208131041,1.0,0.0,0.0,5.0,1.0,1.0,0.0
19441,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
19442,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0
19443,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19683066865506568,0.030170415907238162,0.11957285500044909,4.0,2.0,1.0,1.0,2.0322785453050605,0.0,0.0,1.2077386663629568,0.40679639771044873,0.35857558533462114,0.5528203002248925,3.0,0.0,1.0517323731777575,0.308671797262992
19444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,1.203491180835906,1.0,0.3499711958570853,0.0,3.0,0.0,3.0,0.0
19445,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0
19446,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0
19447,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0
19448,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
19449,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,2.0,0.0,0.0,1.191364688045644,0.0,0.0,0.0,5.0,1.0,0.0,0.0
19450,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.15407000767924148,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
19451,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19452,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
19453,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,2.0
19454,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0
